Season,MatchDate,HomeTeam,AwayTeam,FullTimeResult,home_win_rate_5,home_draw_rate_5,home_loss_rate_5,home_goals_scored_avg_5,home_goals_conceded_avg_5,home_goal_diff_avg_5,home_points_per_game_5,home_win_rate_10,home_draw_rate_10,home_loss_rate_10,home_goals_scored_avg_10,home_goals_conceded_avg_10,home_goal_diff_avg_10,home_points_per_game_10,home_venue_win_rate_5,home_venue_draw_rate_5,home_venue_loss_rate_5,home_venue_goals_scored_avg_5,home_venue_goals_conceded_avg_5,home_venue_goal_diff_avg_5,home_venue_points_per_game_5,home_venue_win_rate_10,home_venue_draw_rate_10,home_venue_loss_rate_10,home_venue_goals_scored_avg_10,home_venue_goals_conceded_avg_10,home_venue_goal_diff_avg_10,home_venue_points_per_game_10,away_win_rate_5,away_draw_rate_5,away_loss_rate_5,away_goals_scored_avg_5,away_goals_conceded_avg_5,away_goal_diff_avg_5,away_points_per_game_5,away_win_rate_10,away_draw_rate_10,away_loss_rate_10,away_goals_scored_avg_10,away_goals_conceded_avg_10,away_goal_diff_avg_10,away_points_per_game_10,away_venue_win_rate_5,away_venue_draw_rate_5,away_venue_loss_rate_5,away_venue_goals_scored_avg_5,away_venue_goals_conceded_avg_5,away_venue_goal_diff_avg_5,away_venue_points_per_game_5,away_venue_win_rate_10,away_venue_draw_rate_10,away_venue_loss_rate_10,away_venue_goals_scored_avg_10,away_venue_goals_conceded_avg_10,away_venue_goal_diff_avg_10,away_venue_points_per_game_10,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_matches,home_elo,away_elo,elo_diff,elo_exp_home,target
2000/01,2001-01-20,Leicester,Arsenal,D,0.4,0.0,0.6,1.4,2.4,-1.0,1.2,0.4,0.1,0.5,1.4,1.8,-0.4,1.3,0.6,0.2,0.2,2.0,1.2,0.8,2.0,0.6,0.2,0.2,1.6,1.2,0.4,2.0,0.2,0.4,0.4,1.8,1.8,0.0,1.0,0.3,0.3,0.4,1.6,1.3,0.3,1.2,0.0,0.2,0.8,0.2,1.8,-1.6,0.2,0.2,0.4,0.4,0.8,1.4,-0.6,1.0,0.0,0.0,1.0,1,1508.1691573546752,1546.957625314557,-38.7884679598817,0.5871902168212373,1
2000/01,2001-01-20,Leeds,Newcastle,A,0.4,0.2,0.4,1.8,1.0,0.8,1.4,0.3,0.2,0.5,1.2,1.1,0.1,1.1,0.4,0.2,0.4,1.0,0.8,0.2,1.4,0.5,0.1,0.4,1.8,1.5,0.3,1.6,0.4,0.2,0.4,1.6,1.8,-0.2,1.4,0.4,0.2,0.4,1.4,1.9,-0.5,1.4,0.0,0.4,0.6,0.8,2.6,-1.8,0.4,0.3,0.2,0.5,1.0,1.7,-0.7,1.1,0.0,0.0,1.0,1,1490.7883909375896,1505.7410508226428,-14.952659885053208,0.620005564514602,2
2000/01,2001-01-20,Derby,Man City,D,0.4,0.2,0.4,0.6,1.0,-0.4,1.4,0.5,0.1,0.4,0.8,1.2,-0.4,1.6,0.8,0.0,0.2,1.2,0.6,0.6,2.4,0.4,0.4,0.2,1.2,1.3,-0.1,1.6,0.0,0.4,0.6,0.4,2.0,-1.6,0.4,0.1,0.3,0.6,1.2,1.8,-0.6,0.6,0.0,0.4,0.6,1.0,2.0,-1.0,0.4,0.2,0.3,0.5,1.1,1.9,-0.8,0.9,0.0,1.0,0.0,1,1457.5696787070442,1404.4842201360775,53.08545857096669,0.7070771951344421,1
2000/01,2001-01-20,Coventry,Everton,A,0.2,0.6,0.2,1.2,1.4,-0.2,1.2,0.2,0.4,0.4,0.9,1.2,-0.3,1.0,0.2,0.6,0.2,0.8,0.8,0.0,1.2,0.2,0.4,0.4,0.7,1.2,-0.5,1.0,0.0,0.4,0.6,0.4,1.0,-0.6,0.4,0.3,0.2,0.5,0.7,1.3,-0.6,1.1,0.2,0.0,0.8,0.2,1.8,-1.6,0.6,0.3,0.1,0.6,0.8,1.7,-0.9,1.0,1.0,0.0,0.0,1,1428.2911810443222,1434.467429264235,-6.17624821991285,0.6318340354842944,2
2000/01,2001-01-20,Chelsea,Ipswich,H,0.4,0.4,0.2,1.4,0.8,0.6,1.6,0.4,0.3,0.3,1.5,1.1,0.4,1.5,0.8,0.2,0.0,2.2,0.6,1.6,2.6,0.7,0.2,0.1,2.5,0.8,1.7,2.3,0.4,0.2,0.4,1.6,1.6,0.0,1.4,0.6,0.1,0.3,1.6,1.2,0.4,1.9,0.6,0.0,0.4,1.2,1.6,-0.4,1.8,0.6,0.0,0.4,1.5,1.3,0.2,1.8,0.0,1.0,0.0,1,1515.2794029654326,1554.822079489245,-39.54267652381236,0.5861374318011591,0
2000/01,2001-01-21,Sunderland,Bradford,D,0.8,0.2,0.0,2.6,0.8,1.8,2.6,0.8,0.1,0.1,1.9,0.7,1.2,2.5,0.8,0.2,0.0,2.0,0.6,1.4,2.6,0.7,0.3,0.0,1.5,0.5,1.0,2.4,0.2,0.0,0.8,0.8,2.6,-1.8,0.6,0.2,0.2,0.6,1.1,2.2,-1.1,0.8,0.2,0.2,0.6,1.0,2.0,-1.0,0.8,0.1,0.2,0.7,0.6,2.3,-1.7,0.5,1.0,0.0,0.0,1,1596.8722343952184,1395.7530102402227,201.11922415499566,0.8498444520326088,1
2000/01,2001-01-22,Charlton,West Ham,D,0.6,0.2,0.2,1.2,1.2,0.0,2.0,0.4,0.2,0.4,1.2,1.6,-0.4,1.4,0.6,0.2,0.2,1.4,0.8,0.6,2.0,0.6,0.3,0.1,1.4,0.7,0.7,2.1,0.2,0.2,0.6,1.6,1.6,0.0,0.8,0.5,0.2,0.3,1.8,1.2,0.6,1.7,0.4,0.2,0.4,1.4,1.6,-0.2,1.4,0.3,0.4,0.3,1.2,1.1,0.1,1.3,0.0,0.0,1.0,1,1512.4285198934592,1510.023399899848,2.4051199936111516,0.6432484078824678,1
2000/01,2001-01-24,Aston Villa,Leeds,A,0.2,0.0,0.8,0.4,1.6,-1.2,0.6,0.1,0.4,0.5,0.7,1.5,-0.8,0.7,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.4,0.4,0.2,1.4,1.0,0.4,1.6,0.2,0.2,0.6,1.6,1.6,0.0,0.8,0.3,0.1,0.6,1.2,1.3,-0.1,1.0,0.2,0.2,0.6,1.4,1.4,0.0,0.8,0.2,0.4,0.4,1.1,1.3,-0.2,1.0,1.0,0.0,0.0,1,1492.8390334680282,1470.9482128731224,21.89082059490579,0.6685557052347147,2
2000/01,2001-01-30,Charlton,Derby,H,0.4,0.4,0.2,1.2,1.4,-0.2,1.6,0.3,0.3,0.4,1.1,1.7,-0.6,1.2,0.4,0.4,0.2,1.2,1.0,0.2,1.6,0.6,0.3,0.1,1.4,0.7,0.7,2.1,0.2,0.4,0.4,0.4,1.2,-0.8,1.0,0.4,0.2,0.4,0.7,1.3,-0.6,1.4,0.2,0.2,0.6,0.4,1.8,-1.4,0.8,0.1,0.2,0.7,0.6,2.0,-1.4,0.5,0.0,1.0,0.0,1,1507.8445708412203,1450.943208462742,56.901362378478325,0.7116060120064863,0
2000/01,2001-01-30,Arsenal,Bradford,H,0.2,0.6,0.2,1.8,1.0,0.8,1.2,0.3,0.4,0.3,1.6,1.1,0.5,1.3,0.6,0.4,0.0,3.0,0.8,2.2,2.2,0.7,0.3,0.0,2.4,0.5,1.9,2.4,0.2,0.2,0.6,0.6,2.2,-1.6,0.8,0.2,0.3,0.5,1.1,2.1,-1.0,0.9,0.2,0.4,0.4,1.0,1.6,-0.6,1.0,0.1,0.3,0.6,0.6,1.7,-1.1,0.6,0.0,1.0,0.0,1,1549.7477122528364,1406.948032705266,142.79967954757035,0.8018134644284165,0
2000/01,2001-01-31,Chelsea,Newcastle,H,0.6,0.4,0.0,2.2,0.8,1.4,2.2,0.5,0.2,0.3,1.8,1.1,0.7,1.7,1.0,0.0,0.0,2.8,0.6,2.2,3.0,0.8,0.1,0.1,2.7,0.7,2.0,2.5,0.6,0.2,0.2,2.2,1.6,0.6,2.0,0.5,0.2,0.3,1.6,1.8,-0.2,1.7,0.2,0.2,0.6,1.2,2.6,-1.4,0.8,0.3,0.2,0.5,1.1,1.8,-0.7,1.1,0.0,1.0,0.0,1,1528.5230051477956,1525.58122888711,2.9417762606856286,0.6439570126208504,0
2000/01,2001-01-31,Everton,Middlesbrough,D,0.2,0.2,0.6,0.8,1.0,-0.2,0.8,0.3,0.2,0.5,0.9,1.4,-0.5,1.1,0.4,0.4,0.2,1.2,0.8,0.4,1.6,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.4,0.6,0.0,1.4,0.4,1.0,1.8,0.3,0.5,0.2,1.0,0.6,0.4,1.4,0.0,0.6,0.4,0.2,0.6,-0.4,0.6,0.1,0.4,0.5,0.7,1.0,-0.3,0.7,1.0,0.0,0.0,1,1454.6861183997325,1467.0048577635891,-12.318739363856594,0.623571170812164,1
2000/01,2001-01-31,Leeds,Coventry,H,0.4,0.2,0.4,1.8,1.4,0.4,1.4,0.4,0.1,0.5,1.4,1.3,0.1,1.3,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.5,0.1,0.4,1.8,1.6,0.2,1.6,0.2,0.4,0.4,1.2,1.8,-0.6,1.0,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.2,0.2,0.6,1.0,1.6,-0.6,0.8,0.1,0.2,0.7,1.0,2.3,-1.3,0.5,0.0,1.0,0.0,1,1492.3419954406334,1408.0724919088248,84.2695035318086,0.7428320360771983,0
2000/01,2001-01-31,Man City,Liverpool,D,0.0,0.6,0.4,0.6,2.0,-1.4,0.6,0.1,0.4,0.5,1.3,1.8,-0.5,0.7,0.2,0.2,0.6,1.6,2.2,-0.6,0.8,0.2,0.2,0.6,1.1,1.5,-0.4,0.8,0.6,0.2,0.2,1.8,0.4,1.4,2.0,0.5,0.1,0.4,1.5,0.7,0.8,1.6,0.4,0.0,0.6,1.2,1.0,0.2,1.2,0.3,0.2,0.5,1.7,1.6,0.1,1.1,0.0,0.0,1.0,1,1411.1106903803798,1549.2833393756678,-138.172648995288,0.4452851260704882,1
2000/01,2001-01-31,Southampton,Leicester,H,0.4,0.4,0.2,0.8,0.4,0.4,1.6,0.3,0.3,0.4,0.9,1.0,-0.1,1.2,0.6,0.2,0.2,1.2,0.6,0.6,2.0,0.6,0.1,0.3,1.4,1.0,0.4,1.9,0.2,0.2,0.6,0.8,2.2,-1.4,0.8,0.4,0.1,0.5,1.3,1.7,-0.4,1.3,0.2,0.0,0.8,0.8,2.4,-1.6,0.6,0.3,0.2,0.5,0.7,1.3,-0.6,1.1,0.0,0.0,1.0,1,1488.7885637446927,1505.3790704163957,-16.590506671702997,0.6177817926614583,0
2000/01,2001-01-31,Sunderland,Man United,A,0.6,0.4,0.0,2.4,0.8,1.6,2.2,0.7,0.2,0.1,1.7,0.6,1.1,2.3,0.8,0.2,0.0,1.6,0.2,1.4,2.6,0.7,0.3,0.0,1.4,0.4,1.0,2.4,0.8,0.2,0.0,2.0,0.4,1.6,2.6,0.7,0.2,0.1,2.0,0.6,1.4,2.3,0.6,0.4,0.0,2.2,0.8,1.4,2.2,0.7,0.2,0.1,2.0,0.7,1.3,2.3,0.0,0.0,1.0,1,1585.677211930175,1655.1907722862347,-69.51356035605977,0.5437612571624392,2
2000/01,2001-01-31,West Ham,Tottenham,D,0.2,0.2,0.6,1.6,1.6,0.0,0.8,0.4,0.3,0.3,1.5,1.2,0.3,1.5,0.6,0.2,0.2,2.2,0.8,1.4,2.0,0.4,0.4,0.2,1.7,1.0,0.7,1.6,0.2,0.4,0.4,0.8,1.4,-0.6,1.0,0.2,0.5,0.3,1.1,1.3,-0.2,1.1,0.0,0.4,0.6,0.6,2.0,-1.4,0.4,0.0,0.2,0.8,0.7,2.2,-1.5,0.2,0.0,0.0,1.0,1,1514.607348952087,1485.2460528972179,29.36129605486917,0.6780147879733261,1
2000/01,2001-02-03,Bradford,Aston Villa,A,0.2,0.2,0.6,0.6,2.0,-1.4,0.8,0.2,0.3,0.5,1.1,2.1,-1.0,0.9,0.2,0.2,0.6,1.2,2.4,-1.2,0.8,0.1,0.4,0.5,0.8,1.7,-0.9,0.7,0.0,0.0,1.0,0.2,1.8,-1.6,0.0,0.1,0.4,0.5,0.8,1.5,-0.7,0.7,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.3,0.3,0.4,0.8,1.1,-0.3,1.2,0.0,0.0,1.0,1,1400.6060635669753,1471.4452509005173,-70.83918733354199,0.5418675169650954,2
2000/01,2001-02-03,Coventry,Arsenal,A,0.0,0.4,0.6,0.8,1.8,-1.0,0.4,0.2,0.3,0.5,0.9,1.4,-0.5,0.9,0.2,0.6,0.2,1.0,1.2,-0.2,1.2,0.2,0.4,0.4,0.8,1.3,-0.5,1.0,0.2,0.6,0.2,1.0,0.8,0.2,1.2,0.4,0.4,0.2,1.8,1.0,0.8,1.6,0.0,0.4,0.6,0.2,1.4,-1.2,0.4,0.2,0.4,0.4,0.6,1.2,-0.6,1.0,0.0,0.0,1.0,1,1399.843117063295,1556.0896813911272,-156.24656432783217,0.4197545053329643,2
2000/01,2001-02-03,Derby,Sunderland,H,0.2,0.2,0.6,0.6,1.6,-1.0,0.8,0.4,0.2,0.4,0.8,1.2,-0.4,1.4,0.6,0.2,0.2,1.0,0.8,0.2,2.0,0.4,0.4,0.2,1.0,1.1,-0.1,1.6,0.4,0.4,0.2,1.6,0.8,0.8,1.6,0.6,0.2,0.2,1.6,0.7,0.9,2.0,0.6,0.2,0.2,1.8,1.0,0.8,2.0,0.4,0.3,0.3,1.3,1.2,0.1,1.5,0.0,0.0,1.0,1,1441.7146008469495,1568.276851700977,-126.56225085402752,0.4618481512115168,0
2000/01,2001-02-03,Ipswich,Leeds,A,0.4,0.2,0.4,1.8,2.0,-0.2,1.4,0.5,0.1,0.4,1.6,1.6,0.0,1.6,0.6,0.2,0.2,2.0,0.8,1.2,2.0,0.5,0.3,0.2,1.7,0.9,0.8,1.8,0.6,0.2,0.2,1.8,1.0,0.8,2.0,0.4,0.1,0.5,1.4,1.3,0.1,1.3,0.4,0.0,0.6,1.6,1.4,0.2,1.2,0.2,0.4,0.4,1.1,1.3,-0.2,1.0,1.0,0.0,0.0,1,1541.578477306882,1500.571370286163,41.00710702071888,0.6924721048930792,2
2000/01,2001-02-03,Leicester,Chelsea,H,0.0,0.2,0.8,0.4,2.2,-1.8,0.2,0.3,0.1,0.6,1.0,1.8,-0.8,1.0,0.6,0.2,0.2,1.8,1.0,0.8,2.0,0.5,0.3,0.2,1.4,1.1,0.3,1.8,0.6,0.4,0.0,2.2,1.0,1.2,2.2,0.6,0.2,0.2,2.1,1.0,1.1,2.0,0.0,0.4,0.6,0.8,1.6,-0.8,0.4,0.0,0.5,0.5,1.0,1.6,-0.6,0.5,1.0,0.0,0.0,1,1493.1480877815625,1539.9163807439284,-46.76829296236588,0.5760127319046691,0
2000/01,2001-02-03,Liverpool,West Ham,H,0.4,0.4,0.2,1.2,0.6,0.6,1.6,0.5,0.2,0.3,1.5,0.6,0.9,1.7,0.6,0.2,0.2,1.8,0.4,1.4,2.0,0.7,0.2,0.1,2.1,0.7,1.4,2.3,0.2,0.4,0.4,1.4,1.2,0.2,1.0,0.3,0.4,0.3,1.4,1.2,0.2,1.3,0.2,0.4,0.4,1.4,1.8,-0.4,1.0,0.3,0.4,0.3,1.2,1.1,0.1,1.3,0.0,1.0,0.0,1,1547.5324634099234,1508.9108757369406,38.62158767298274,0.6895400777844543,0
2000/01,2001-02-03,Man United,Everton,H,0.8,0.2,0.0,2.0,0.4,1.6,2.6,0.7,0.2,0.1,1.8,0.6,1.2,2.3,0.8,0.0,0.2,1.8,0.4,1.4,2.4,0.8,0.1,0.1,2.5,0.6,1.9,2.5,0.2,0.4,0.4,1.2,1.2,0.0,1.0,0.2,0.3,0.5,0.9,1.6,-0.7,0.9,0.2,0.0,0.8,0.6,2.0,-1.4,0.6,0.4,0.1,0.5,0.9,1.5,-0.6,1.3,1.0,0.0,0.0,1,1672.5911325154327,1450.7318409337433,221.85929158168938,0.8644521239788998,0
2000/01,2001-02-03,Middlesbrough,Man City,D,0.2,0.8,0.0,1.6,0.8,0.8,1.4,0.3,0.5,0.2,1.0,0.6,0.4,1.4,0.6,0.4,0.0,1.8,0.6,1.2,2.2,0.3,0.3,0.4,1.2,1.3,-0.1,1.2,0.0,0.6,0.4,0.8,2.2,-1.4,0.6,0.1,0.5,0.4,1.2,1.6,-0.4,0.8,0.0,0.6,0.4,1.0,1.4,-0.4,0.6,0.1,0.4,0.5,1.0,1.9,-0.9,0.7,0.0,1.0,0.0,1,1470.9591352295784,1412.8615663461242,58.09756888345419,0.7130170983999877,1
2000/01,2001-02-03,Tottenham,Charlton,D,0.2,0.6,0.2,0.8,1.0,-0.2,1.2,0.1,0.6,0.3,0.8,1.3,-0.5,0.9,0.4,0.6,0.0,1.6,0.6,1.0,1.8,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.6,0.4,0.0,1.6,0.6,1.0,2.2,0.4,0.3,0.3,1.3,1.7,-0.4,1.5,0.2,0.2,0.6,1.0,2.4,-1.4,0.8,0.2,0.2,0.6,1.0,2.1,-1.1,0.8,0.0,0.0,1.0,1,1490.9425261123642,1517.0731784570128,-26.130652344648524,0.6047331420950549,1
2000/01,2001-02-07,Everton,Leeds,D,0.2,0.4,0.4,1.0,1.0,0.0,1.0,0.1,0.3,0.6,0.7,1.6,-0.9,0.6,0.2,0.6,0.2,1.2,1.2,0.0,1.2,0.2,0.4,0.4,1.0,1.4,-0.4,1.0,0.8,0.0,0.2,2.0,1.0,1.0,2.4,0.5,0.1,0.4,1.5,1.1,0.4,1.6,0.6,0.0,0.4,1.8,1.0,0.8,1.8,0.3,0.3,0.4,1.3,1.4,-0.1,1.2,0.0,0.0,1.0,1,1446.3943089010681,1522.7304776427416,-76.33616874167342,0.5340024281970044,1
2000/01,2001-02-10,Arsenal,Ipswich,H,0.4,0.4,0.2,0.8,0.4,0.4,1.6,0.4,0.4,0.2,1.8,1.0,0.8,1.6,0.6,0.4,0.0,3.2,0.8,2.4,2.2,0.7,0.3,0.0,2.4,0.4,2.0,2.4,0.4,0.0,0.6,1.6,2.0,-0.4,1.2,0.4,0.1,0.5,1.4,1.6,-0.2,1.3,0.4,0.0,0.6,1.2,2.4,-1.2,1.2,0.6,0.0,0.4,1.5,1.5,0.0,1.8,0.0,1.0,0.0,1,1569.5218255617822,1519.4193699503035,50.10245561147872,0.7035080375875187,0
2000/01,2001-02-10,Aston Villa,Middlesbrough,D,0.2,0.0,0.8,0.8,1.6,-0.8,0.6,0.2,0.3,0.5,1.0,1.4,-0.4,0.9,0.0,0.4,0.6,0.8,1.8,-1.0,0.4,0.4,0.3,0.3,1.4,1.1,0.3,1.5,0.2,0.8,0.0,1.6,0.8,0.8,1.4,0.3,0.6,0.1,1.1,0.6,0.5,1.5,0.0,0.8,0.2,0.6,0.8,-0.2,0.8,0.1,0.4,0.5,0.8,1.1,-0.3,0.7,0.0,1.0,0.0,1,1488.7850114434004,1464.1425880807788,24.642423362621685,0.6720561447322303,1
2000/01,2001-02-10,Chelsea,Man United,D,0.6,0.2,0.2,2.0,1.0,1.0,2.0,0.6,0.2,0.2,2.1,1.0,1.1,2.0,1.0,0.0,0.0,3.0,0.6,2.4,3.0,0.9,0.1,0.0,3.0,0.6,2.4,2.8,1.0,0.0,0.0,2.0,0.2,1.8,3.0,0.7,0.2,0.1,1.7,0.6,1.1,2.3,0.6,0.4,0.0,1.8,0.8,1.0,2.2,0.7,0.2,0.1,1.8,0.6,1.2,2.3,0.0,1.0,0.0,1,1526.3487881648778,1676.928664548108,-150.57987638323016,0.42771961638671924,1
2000/01,2001-02-10,Everton,Leicester,H,0.2,0.6,0.2,1.4,1.2,0.2,1.2,0.1,0.4,0.5,0.9,1.6,-0.7,0.7,0.0,0.8,0.2,1.2,1.4,-0.2,0.8,0.2,0.5,0.3,1.1,1.3,-0.2,1.1,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.4,0.1,0.5,1.2,1.6,-0.4,1.3,0.0,0.0,1.0,0.2,2.6,-2.4,0.0,0.3,0.1,0.6,0.7,1.4,-0.7,1.0,0.0,1.0,0.0,1,1445.306231198764,1506.715680360613,-61.409449161849125,0.5553090027418213,0
2000/01,2001-02-10,Leeds,Derby,D,0.6,0.2,0.2,1.6,1.4,0.2,2.0,0.5,0.2,0.3,1.7,1.2,0.5,1.7,0.4,0.2,0.4,1.2,1.2,0.0,1.4,0.6,0.1,0.3,1.8,1.4,0.4,1.9,0.4,0.2,0.4,0.8,1.4,-0.6,1.4,0.4,0.2,0.4,0.8,1.2,-0.4,1.4,0.0,0.2,0.8,0.4,2.2,-1.8,0.2,0.1,0.2,0.7,0.6,2.0,-1.4,0.5,0.0,1.0,0.0,1,1523.8185553450458,1458.9354600081808,64.88309533686493,0.7209428749155509,1
2000/01,2001-02-10,Man City,Tottenham,A,0.0,0.8,0.2,0.8,1.6,-0.8,0.8,0.1,0.6,0.3,1.2,1.5,-0.3,0.9,0.2,0.4,0.4,1.4,1.8,-0.4,1.0,0.2,0.2,0.6,1.1,1.5,-0.4,0.8,0.2,0.8,0.0,0.8,0.4,0.4,1.4,0.1,0.7,0.2,0.8,1.1,-0.3,1.0,0.0,0.6,0.4,0.6,1.6,-1.0,0.6,0.0,0.3,0.7,0.7,2.1,-1.4,0.3,0.0,1.0,0.0,1,1419.6781134949238,1487.5910655653224,-67.91295207039866,0.546046135254074,2
2000/01,2001-02-10,Southampton,Bradford,H,0.4,0.4,0.2,0.6,0.4,0.2,1.6,0.4,0.3,0.3,0.8,0.7,0.1,1.5,0.8,0.2,0.0,1.0,0.0,1.0,2.6,0.6,0.1,0.3,1.3,1.0,0.3,1.9,0.2,0.2,0.6,0.4,1.8,-1.4,0.8,0.2,0.2,0.6,0.9,2.2,-1.3,0.8,0.2,0.2,0.6,0.6,1.6,-1.0,0.8,0.1,0.3,0.6,0.6,1.7,-1.1,0.6,1.0,0.0,0.0,1,1501.019546379526,1383.2663030240922,117.75324335543382,0.7779031409614386,0
2000/01,2001-02-10,Sunderland,Liverpool,D,0.4,0.2,0.4,1.2,0.6,0.6,1.4,0.5,0.2,0.3,1.4,0.8,0.6,1.7,0.6,0.2,0.2,1.2,0.4,0.8,2.0,0.6,0.3,0.1,1.2,0.4,0.8,2.1,0.6,0.4,0.0,1.8,0.4,1.4,2.2,0.6,0.2,0.2,1.7,0.4,1.3,2.0,0.4,0.2,0.4,1.2,0.8,0.4,1.4,0.3,0.2,0.5,1.5,1.4,0.1,1.1,0.0,1.0,0.0,1,1551.0559925397456,1557.4671809208207,-6.411188381075135,0.6315193787818112,1
2000/01,2001-02-11,Charlton,Newcastle,H,0.4,0.6,0.0,0.8,0.4,0.4,1.8,0.4,0.4,0.2,1.3,1.4,-0.1,1.6,0.6,0.4,0.0,1.6,1.0,0.6,2.2,0.6,0.3,0.1,1.5,0.8,0.7,2.1,0.4,0.2,0.4,2.0,2.0,0.0,1.4,0.4,0.2,0.4,1.5,2.0,-0.5,1.4,0.2,0.0,0.8,1.2,3.0,-1.8,0.6,0.3,0.2,0.5,1.2,1.9,-0.7,1.1,1.0,0.0,0.0,1,1520.4246390040546,1514.1878532909773,6.2367857130773245,0.648293863181314,0
2000/01,2001-02-12,West Ham,Coventry,D,0.0,0.4,0.6,0.4,1.8,-1.4,0.4,0.2,0.4,0.4,1.1,1.3,-0.2,1.0,0.4,0.4,0.2,1.4,0.6,0.8,1.6,0.4,0.4,0.2,1.5,0.8,0.7,1.6,0.0,0.2,0.8,0.6,1.8,-1.2,0.2,0.2,0.3,0.5,0.8,1.3,-0.5,0.9,0.2,0.2,0.6,0.8,1.4,-0.6,0.8,0.1,0.2,0.7,0.9,2.2,-1.3,0.5,1.0,0.0,0.0,1,1498.9761582260433,1386.41097289264,112.56518533340318,0.7727006012874126,1
2000/01,2001-02-24,Tottenham,Leeds,A,0.2,0.8,0.0,0.2,0.0,0.2,1.4,0.2,0.6,0.2,0.6,0.8,-0.2,1.2,0.2,0.8,0.0,1.0,0.6,0.4,1.4,0.5,0.5,0.0,1.5,0.6,0.9,2.0,0.6,0.4,0.0,1.4,0.8,0.6,2.2,0.4,0.3,0.3,1.5,1.2,0.3,1.5,0.6,0.2,0.2,2.2,1.2,1.0,2.0,0.3,0.3,0.4,1.4,1.5,-0.1,1.2,0.0,0.0,1.0,1,1505.0645418934528,1516.7483833477481,-11.683841454295361,0.6244286664576877,2
2000/01,2001-02-24,Middlesbrough,Southampton,A,0.2,0.8,0.0,1.6,0.8,0.8,1.4,0.3,0.7,0.0,1.2,0.6,0.6,1.6,0.6,0.4,0.0,1.6,0.4,1.2,2.2,0.3,0.4,0.3,1.2,1.2,0.0,1.3,0.4,0.4,0.2,0.8,0.4,0.4,1.6,0.5,0.3,0.2,1.0,0.6,0.4,1.8,0.0,0.4,0.6,0.6,1.4,-0.8,0.4,0.1,0.4,0.5,0.7,1.6,-0.9,0.7,1.0,0.0,0.0,1,1469.6483847122101,1508.1266458687599,-38.478261156549706,0.5876229977159146,2
2000/01,2001-02-24,Leicester,Sunderland,H,0.2,0.2,0.6,0.6,1.2,-0.6,0.8,0.3,0.1,0.6,1.0,1.7,-0.7,1.0,0.6,0.2,0.2,1.6,1.0,0.6,2.0,0.5,0.3,0.2,1.5,1.2,0.3,1.8,0.2,0.4,0.4,0.6,0.6,0.0,1.0,0.4,0.3,0.3,1.4,0.9,0.5,1.5,0.4,0.2,0.4,1.6,1.2,0.4,1.4,0.4,0.3,0.3,1.3,1.0,0.3,1.5,0.0,1.0,0.0,1,1492.4855684483514,1546.8473724187277,-54.361803970376286,0.5653034768984216,0
2000/01,2001-02-24,Newcastle,Man City,A,0.4,0.0,0.6,1.8,2.2,-0.4,1.2,0.4,0.1,0.5,1.4,2.1,-0.7,1.3,0.8,0.2,0.0,2.0,1.0,1.0,2.6,0.5,0.2,0.3,1.3,1.0,0.3,1.7,0.0,0.6,0.4,0.6,1.6,-1.0,0.6,0.0,0.6,0.4,0.7,1.6,-0.9,0.6,0.0,0.8,0.2,1.0,1.2,-0.2,0.8,0.1,0.5,0.4,0.9,1.7,-0.8,0.8,1.0,0.0,0.0,1,1502.9332569127794,1402.2046371667934,100.72861974598595,0.7605116793456252,2
2000/01,2001-02-24,Derby,Aston Villa,H,0.2,0.4,0.4,0.6,1.4,-0.8,1.0,0.4,0.3,0.3,0.7,0.8,-0.1,1.5,0.8,0.2,0.0,1.2,0.2,1.0,2.6,0.5,0.3,0.2,0.9,0.9,0.0,1.8,0.2,0.2,0.6,1.0,1.6,-0.6,0.8,0.2,0.3,0.5,1.0,1.4,-0.4,0.9,0.4,0.2,0.4,1.2,1.0,0.2,1.4,0.3,0.3,0.4,0.9,1.0,-0.1,1.2,0.0,0.0,1.0,1,1466.0056320054784,1483.279214811969,-17.273582806490595,0.6168528863641732,0
2000/01,2001-02-24,Coventry,Charlton,D,0.0,0.2,0.8,0.6,1.8,-1.2,0.2,0.1,0.4,0.5,0.8,1.4,-0.6,0.7,0.2,0.4,0.4,0.8,1.2,-0.4,1.0,0.2,0.3,0.5,0.8,1.4,-0.6,0.9,0.4,0.6,0.0,1.0,0.4,0.6,1.8,0.5,0.3,0.2,1.2,1.1,0.1,1.8,0.2,0.4,0.4,1.0,1.8,-0.8,1.0,0.2,0.2,0.6,0.8,1.9,-1.1,0.8,0.0,1.0,0.0,1,1395.1373921338372,1531.6792353822525,-136.54184324841526,0.44760511477142245,1
